Name,Code,Unit,ItemType,VatRate,SdRate
Oil,ITM03418,KG,raw,0,0
Salt,ITM03419,KG,raw,0,0
Sugar,ITM03420,KG,raw,5,0
Rice,ITM03421,KG,raw,5,0
Oil,ITM03422,KG,raw,0,0
Oil,ITM03423,KG,raw,5,0
Sugar,ITM03424,KG,raw,0,0
Oil,ITM03425,KG,raw,5,0
Salt,ITM03426,KG,raw,0,0
Oil,ITM03427,KG,raw,0,0
Sugar,ITM03428,KG,raw,5,0
Salt,ITM03429,KG,raw,0,0
Oil,ITM03430,KG,raw,0,0
Flour,ITM03431,KG,raw,0,0
Salt,ITM03432,KG,raw,0,0
Salt,ITM03433,KG,raw,0,0
Rice,ITM03434,KG,raw,5,0
Sugar,ITM03435,KG,raw,0,0
Rice,ITM03436,KG,raw,5,0
Wheat,ITM03437,KG,raw,0,0
Oil,ITM03438,KG,raw,5,0
Sugar,ITM03439,KG,raw,5,0
Flour,ITM03440,KG,raw,0,0
Wheat,ITM03441,KG,raw,5,0
Oil,ITM03442,KG,raw,0,0
Salt,ITM03443,KG,raw,0,0
Rice,ITM03444,KG,raw,0,0
Flour,ITM03445,KG,raw,0,0
Rice,ITM03446,KG,raw,5,0
Sugar,ITM03447,KG,raw,5,0
Sugar,ITM03448,KG,raw,5,0
Rice,ITM03449,KG,raw,5,0
Sugar,ITM03450,KG,raw,0,0
Sugar,ITM03451,KG,raw,0,0
Flour,ITM03452,KG,raw,0,0
Salt,ITM03453,KG,raw,5,0
Salt,ITM03454,KG,raw,5,0
Wheat,ITM03455,KG,raw,0,0
Sugar,ITM03456,KG,raw,0,0
Sugar,ITM03457,KG,raw,0,0
Salt,ITM03458,KG,raw,5,0
Rice,ITM03459,KG,raw,0,0
Sugar,ITM03460,KG,raw,5,0
Rice,ITM03461,KG,raw,0,0
Rice,ITM03462,KG,raw,0,0
Oil,ITM03463,KG,raw,0,0
Flour,ITM03464,KG,raw,5,0
Wheat,ITM03465,KG,raw,5,0
Salt,ITM03466,KG,raw,0,0
Salt,ITM03467,KG,raw,0,0
Rice,ITM03468,KG,raw,0,0
Oil,ITM03469,KG,raw,0,0
Wheat,ITM03470,KG,raw,5,0
Sugar,ITM03471,KG,raw,5,0
Flour,ITM03472,KG,raw,5,0
Salt,ITM03473,KG,raw,5,0
Salt,ITM03474,KG,raw,0,0
Flour,ITM03475,KG,raw,5,0
Oil,ITM03476,KG,raw,0,0
Oil,ITM03477,KG,raw,5,0
Flour,ITM03478,KG,raw,0,0
Sugar,ITM03479,KG,raw,5,0
Sugar,ITM03480,KG,raw,5,0
Oil,ITM03481,KG,raw,5,0
Flour,ITM03482,KG,raw,0,0
Salt,ITM03483,KG,raw,0,0
Sugar,ITM03484,KG,raw,5,0
Salt,ITM03485,KG,raw,5,0
Salt,ITM03486,KG,raw,0,0
Rice,ITM03487,KG,raw,0,0
Wheat,ITM03488,KG,raw,0,0
Wheat,ITM03489,KG,raw,5,0
Oil,ITM03490,KG,raw,5,0
Rice,ITM03491,KG,raw,0,0
Sugar,ITM03492,KG,raw,0,0
Wheat,ITM03493,KG,raw,5,0
Salt,ITM03494,KG,raw,5,0
Wheat,ITM03495,KG,raw,0,0
Flour,ITM03496,KG,raw,0,0
Salt,ITM03497,KG,raw,5,0
Rice,ITM03498,KG,raw,0,0
Rice,ITM03499,KG,raw,0,0
Rice,ITM03500,KG,raw,0,0
Flour,ITM03501,KG,raw,5,0
Wheat,ITM03502,KG,raw,5,0
Flour,ITM03503,KG,raw,0,0
Wheat,ITM03504,KG,raw,5,0
Oil,ITM03505,KG,raw,0,0
Rice,ITM03506,KG,raw,0,0
Flour,ITM03507,KG,raw,0,0
Salt,ITM03508,KG,raw,5,0
Wheat,ITM03509,KG,raw,0,0
Rice,ITM03510,KG,raw,0,0
Flour,ITM03511,KG,raw,5,0
Rice,ITM03512,KG,raw,5,0
Flour,ITM03513,KG,raw,5,0
Rice,ITM03514,KG,raw,0,0
Flour,ITM03515,KG,raw,5,0
Sugar,ITM03516,KG,raw,5,0
Rice,ITM03517,KG,raw,0,0
Salt,ITM03518,KG,raw,0,0
Salt,ITM03519,KG,raw,0,0
Oil,ITM03520,KG,raw,0,0
Rice,ITM03521,KG,raw,5,0
Wheat,ITM03522,KG,raw,0,0
Wheat,ITM03523,KG,raw,0,0
Sugar,ITM03524,KG,raw,5,0
Oil,ITM03525,KG,raw,0,0
Oil,ITM03526,KG,raw,0,0
Flour,ITM03527,KG,raw,5,0
Wheat,ITM03528,KG,raw,5,0
Oil,ITM03529,KG,raw,0,0
Salt,ITM03530,KG,raw,5,0
Wheat,ITM03531,KG,raw,0,0
Rice,ITM03532,KG,raw,5,0
Sugar,ITM03533,KG,raw,5,0
Salt,ITM03534,KG,raw,0,0
Rice,ITM03535,KG,raw,5,0
Salt,ITM03536,KG,raw,5,0
Rice,ITM03537,KG,raw,5,0
Oil,ITM03538,KG,raw,0,0
Rice,ITM03539,KG,raw,0,0
Oil,ITM03540,KG,raw,0,0
Rice,ITM03541,KG,raw,0,0
Rice,ITM03542,KG,raw,0,0
Salt,ITM03543,KG,raw,0,0
Salt,ITM03544,KG,raw,5,0
Flour,ITM03545,KG,raw,0,0
Oil,ITM03546,KG,raw,0,0
Sugar,ITM03547,KG,raw,0,0
Rice,ITM03548,KG,raw,5,0
Salt,ITM03549,KG,raw,0,0
Flour,ITM03550,KG,raw,5,0
Rice,ITM03551,KG,raw,5,0
Rice,ITM03552,KG,raw,5,0
Salt,ITM03553,KG,raw,5,0
Flour,ITM03554,KG,raw,5,0
Rice,ITM03555,KG,raw,0,0
Flour,ITM03556,KG,raw,5,0
Flour,ITM03557,KG,raw,0,0
Salt,ITM03558,KG,raw,0,0
Rice,ITM03559,KG,raw,0,0
Rice,ITM03560,KG,raw,5,0
Sugar,ITM03561,KG,raw,5,0
Flour,ITM03562,KG,raw,0,0
Salt,ITM03563,KG,raw,0,0
Rice,ITM03564,KG,raw,5,0
Rice,ITM03565,KG,raw,0,0
Rice,ITM03566,KG,raw,0,0
Wheat,ITM03567,KG,raw,5,0
Salt,ITM03568,KG,raw,5,0
Sugar,ITM03569,KG,raw,0,0
Flour,ITM03570,KG,raw,0,0
Wheat,ITM03571,KG,raw,5,0
Wheat,ITM03572,KG,raw,0,0
Oil,ITM03573,KG,raw,0,0
Salt,ITM03574,KG,raw,0,0
Flour,ITM03575,KG,raw,5,0
Salt,ITM03576,KG,raw,0,0
Oil,ITM03577,KG,raw,5,0
Salt,ITM03578,KG,raw,5,0
Salt,ITM03579,KG,raw,0,0
Oil,ITM03580,KG,raw,0,0
Flour,ITM03581,KG,raw,0,0
Sugar,ITM03582,KG,raw,0,0
Wheat,ITM03583,KG,raw,5,0
Oil,ITM03584,KG,raw,0,0
Oil,ITM03585,KG,raw,0,0
Salt,ITM03586,KG,raw,0,0
Salt,ITM03587,KG,raw,5,0
Salt,ITM03588,KG,raw,0,0
Rice,ITM03589,KG,raw,0,0
Wheat,ITM03590,KG,raw,0,0
Wheat,ITM03591,KG,raw,5,0
Salt,ITM03592,KG,raw,0,0
Flour,ITM03593,KG,raw,0,0
Salt,ITM03594,KG,raw,0,0
Salt,ITM03595,KG,raw,0,0
Oil,ITM03596,KG,raw,0,0
Flour,ITM03597,KG,raw,5,0
Wheat,ITM03598,KG,raw,0,0
Rice,ITM03599,KG,raw,5,0
Oil,ITM03600,KG,raw,5,0
Sugar,ITM03601,KG,raw,5,0
Oil,ITM03602,KG,raw,0,0
Flour,ITM03603,KG,raw,0,0
Sugar,ITM03604,KG,raw,0,0
Wheat,ITM03605,KG,raw,5,0
Rice,ITM03606,KG,raw,0,0
Salt,ITM03607,KG,raw,5,0
Salt,ITM03608,KG,raw,0,0
Flour,ITM03609,KG,raw,0,0
Salt,ITM03610,KG,raw,5,0
Flour,ITM03611,KG,raw,0,0
Rice,ITM03612,KG,raw,5,0
Oil,ITM03613,KG,raw,5,0
Salt,ITM03614,KG,raw,5,0
Rice,ITM03615,KG,raw,0,0
Wheat,ITM03616,KG,raw,5,0
Flour,ITM03617,KG,raw,0,0
Rice,ITM03618,KG,raw,0,0
Salt,ITM03619,KG,raw,5,0
Wheat,ITM03620,KG,raw,5,0
Sugar,ITM03621,KG,raw,0,0
Rice,ITM03622,KG,raw,0,0
Salt,ITM03623,KG,raw,0,0
Flour,ITM03624,KG,raw,0,0
Salt,ITM03625,KG,raw,5,0
Rice,ITM03626,KG,raw,5,0
Wheat,ITM03627,KG,raw,0,0
Salt,ITM03628,KG,raw,0,0
Oil,ITM03629,KG,raw,5,0
Oil,ITM03630,KG,raw,5,0
Flour,ITM03631,KG,raw,0,0
Rice,ITM03632,KG,raw,0,0
Sugar,ITM03633,KG,raw,5,0
Sugar,ITM03634,KG,raw,0,0
Sugar,ITM03635,KG,raw,0,0
Salt,ITM03636,KG,raw,5,0
Wheat,ITM03637,KG,raw,5,0
Wheat,ITM03638,KG,raw,0,0
Rice,ITM03639,KG,raw,5,0
Sugar,ITM03640,KG,raw,5,0
Oil,ITM03641,KG,raw,0,0
Flour,ITM03642,KG,raw,0,0
Salt,ITM03643,KG,raw,5,0
Rice,ITM03644,KG,raw,0,0
Sugar,ITM03645,KG,raw,0,0
Sugar,ITM03646,KG,raw,0,0
Oil,ITM03647,KG,raw,5,0
Oil,ITM03648,KG,raw,0,0
Oil,ITM03649,KG,raw,5,0
Oil,ITM03650,KG,raw,5,0
Flour,ITM03651,KG,raw,5,0
Sugar,ITM03652,KG,raw,5,0
Rice,ITM03653,KG,raw,0,0
Rice,ITM03654,KG,raw,0,0
Rice,ITM03655,KG,raw,5,0
Sugar,ITM03656,KG,raw,5,0
Salt,ITM03657,KG,raw,5,0
Salt,ITM03658,KG,raw,0,0
Flour,ITM03659,KG,raw,5,0
Flour,ITM03660,KG,raw,0,0
Flour,ITM03661,KG,raw,5,0
Salt,ITM03662,KG,raw,5,0
Wheat,ITM03663,KG,raw,5,0
Sugar,ITM03664,KG,raw,5,0
Salt,ITM03665,KG,raw,5,0
Sugar,ITM03666,KG,raw,5,0
Rice,ITM03667,KG,raw,0,0
Wheat,ITM03668,KG,raw,0,0
Rice,ITM03669,KG,raw,0,0
Salt,ITM03670,KG,raw,5,0
Flour,ITM03671,KG,raw,0,0
Flour,ITM03672,KG,raw,0,0
Salt,ITM03673,KG,raw,0,0
Flour,ITM03674,KG,raw,0,0
Wheat,ITM03675,KG,raw,5,0
Flour,ITM03676,KG,raw,0,0
Rice,ITM03677,KG,raw,5,0
Salt,ITM03678,KG,raw,0,0
Wheat,ITM03679,KG,raw,5,0
Oil,ITM03680,KG,raw,5,0
Rice,ITM03681,KG,raw,5,0
Flour,ITM03682,KG,raw,0,0
Salt,ITM03683,KG,raw,5,0
Sugar,ITM03684,KG,raw,5,0
Sugar,ITM03685,KG,raw,0,0
Oil,ITM03686,KG,raw,0,0
Sugar,ITM03687,KG,raw,0,0
Flour,ITM03688,KG,raw,0,0
Oil,ITM03689,KG,raw,5,0
Oil,ITM03690,KG,raw,5,0
Oil,ITM03691,KG,raw,0,0
Flour,ITM03692,KG,raw,5,0
Salt,ITM03693,KG,raw,5,0
Sugar,ITM03694,KG,raw,0,0
Rice,ITM03695,KG,raw,5,0
Flour,ITM03696,KG,raw,5,0
Wheat,ITM03697,KG,raw,0,0
Flour,ITM03698,KG,raw,5,0
Oil,ITM03699,KG,raw,0,0
Oil,ITM03700,KG,raw,0,0
Wheat,ITM03701,KG,raw,0,0
Sugar,ITM03702,KG,raw,0,0
Oil,ITM03703,KG,raw,5,0
Salt,ITM03704,KG,raw,5,0
Wheat,ITM03705,KG,raw,5,0
Sugar,ITM03706,KG,raw,0,0
Wheat,ITM03707,KG,raw,0,0
Sugar,ITM03708,KG,raw,0,0
Salt,ITM03709,KG,raw,5,0
Salt,ITM03710,KG,raw,0,0
Oil,ITM03711,KG,raw,0,0
Salt,ITM03712,KG,raw,5,0
Oil,ITM03713,KG,raw,0,0
Sugar,ITM03714,KG,raw,0,0
Salt,ITM03715,KG,raw,5,0
Rice,ITM03716,KG,raw,0,0
Salt,ITM03717,KG,raw,5,0
Wheat,ITM03718,KG,raw,5,0
Flour,ITM03719,KG,raw,5,0
Oil,ITM03720,KG,raw,0,0
Flour,ITM03721,KG,raw,0,0
Rice,ITM03722,KG,raw,0,0
Sugar,ITM03723,KG,raw,5,0
Oil,ITM03724,KG,raw,5,0
Sugar,ITM03725,KG,raw,5,0
Oil,ITM03726,KG,raw,5,0
Salt,ITM03727,KG,raw,0,0
Sugar,ITM03728,KG,raw,5,0
Wheat,ITM03729,KG,raw,5,0
Salt,ITM03730,KG,raw,0,0
Wheat,ITM03731,KG,raw,5,0
Salt,ITM03732,KG,raw,5,0
Salt,ITM03733,KG,raw,5,0
Wheat,ITM03734,KG,raw,5,0
Sugar,ITM03735,KG,raw,5,0
Salt,ITM03736,KG,raw,0,0
Flour,ITM03737,KG,raw,5,0
Oil,ITM03738,KG,raw,0,0
Flour,ITM03739,KG,raw,5,0
Wheat,ITM03740,KG,raw,5,0
Wheat,ITM03741,KG,raw,0,0
Oil,ITM03742,KG,raw,0,0
Sugar,ITM03743,KG,raw,0,0
Flour,ITM03744,KG,raw,0,0
Oil,ITM03745,KG,raw,0,0
Salt,ITM03746,KG,raw,0,0
Oil,ITM03747,KG,raw,5,0
Oil,ITM03748,KG,raw,0,0
Flour,ITM03749,KG,raw,5,0
Wheat,ITM03750,KG,raw,0,0
Sugar,ITM03751,KG,raw,0,0
Sugar,ITM03752,KG,raw,5,0
Oil,ITM03753,KG,raw,5,0
Rice,ITM03754,KG,raw,5,0
Rice,ITM03755,KG,raw,5,0
Sugar,ITM03756,KG,raw,0,0
Sugar,ITM03757,KG,raw,0,0
Flour,ITM03758,KG,raw,0,0
Wheat,ITM03759,KG,raw,5,0
Wheat,ITM03760,KG,raw,5,0
Rice,ITM03761,KG,raw,0,0
Oil,ITM03762,KG,raw,5,0
Flour,ITM03763,KG,raw,0,0
Flour,ITM03764,KG,raw,0,0
Rice,ITM03765,KG,raw,0,0
Oil,ITM03766,KG,raw,0,0
Oil,ITM03767,KG,raw,5,0
Wheat,ITM03768,KG,raw,5,0
Oil,ITM03769,KG,raw,0,0
Rice,ITM03770,KG,raw,5,0
Salt,ITM03771,KG,raw,0,0
Sugar,ITM03772,KG,raw,0,0
Flour,ITM03773,KG,raw,0,0
Oil,ITM03774,KG,raw,5,0
Flour,ITM03775,KG,raw,5,0
Sugar,ITM03776,KG,raw,5,0
Wheat,ITM03777,KG,raw,5,0
Salt,ITM03778,KG,raw,0,0
Wheat,ITM03779,KG,raw,0,0
Oil,ITM03780,KG,raw,5,0
Flour,ITM03781,KG,raw,0,0
Salt,ITM03782,KG,raw,0,0
Flour,ITM03783,KG,raw,0,0
Salt,ITM03784,KG,raw,5,0
Sugar,ITM03785,KG,raw,5,0
Sugar,ITM03786,KG,raw,0,0
Wheat,ITM03787,KG,raw,0,0
Oil,ITM03788,KG,raw,0,0
Oil,ITM03789,KG,raw,0,0
Sugar,ITM03790,KG,raw,5,0
Salt,ITM03791,KG,raw,5,0
Wheat,ITM03792,KG,raw,0,0
Salt,ITM03793,KG,raw,0,0
Flour,ITM03794,KG,raw,5,0
Wheat,ITM03795,KG,raw,0,0
Wheat,ITM03796,KG,raw,5,0
Oil,ITM03797,KG,raw,5,0
Flour,ITM03798,KG,raw,0,0
Rice,ITM03799,KG,raw,5,0
Sugar,ITM03800,KG,raw,0,0
Flour,ITM03801,KG,raw,0,0
Flour,ITM03802,KG,raw,5,0
Rice,ITM03803,KG,raw,5,0
Oil,ITM03804,KG,raw,5,0
Flour,ITM03805,KG,raw,0,0
Rice,ITM03806,KG,raw,0,0
Sugar,ITM03807,KG,raw,5,0
Flour,ITM03808,KG,raw,5,0
Oil,ITM03809,KG,raw,5,0
Flour,ITM03810,KG,raw,0,0
Wheat,ITM03811,KG,raw,0,0
Wheat,ITM03812,KG,raw,0,0
Sugar,ITM03813,KG,raw,0,0
Oil,ITM03814,KG,raw,0,0
Oil,ITM03815,KG,raw,0,0
Flour,ITM03816,KG,raw,5,0
Oil,ITM03817,KG,raw,5,0
Rice,ITM03818,KG,raw,0,0
Flour,ITM03819,KG,raw,0,0
Flour,ITM03820,KG,raw,0,0
Salt,ITM03821,KG,raw,0,0
Sugar,ITM03822,KG,raw,5,0
Oil,ITM03823,KG,raw,0,0
Rice,ITM03824,KG,raw,5,0
Flour,ITM03825,KG,raw,0,0
Oil,ITM03826,KG,raw,5,0
Sugar,ITM03827,KG,raw,0,0
Oil,ITM03828,KG,raw,5,0
Salt,ITM03829,KG,raw,5,0
Salt,ITM03830,KG,raw,5,0
Salt,ITM03831,KG,raw,0,0
Oil,ITM03832,KG,raw,0,0
Flour,ITM03833,KG,raw,5,0
Oil,ITM03834,KG,raw,0,0
Salt,ITM03835,KG,raw,0,0
Wheat,ITM03836,KG,raw,5,0
Sugar,ITM03837,KG,raw,5,0
Wheat,ITM03838,KG,raw,0,0
Rice,ITM03839,KG,raw,5,0
Flour,ITM03840,KG,raw,5,0
Flour,ITM03841,KG,raw,0,0
Sugar,ITM03842,KG,raw,0,0
Flour,ITM03843,KG,raw,5,0
Salt,ITM03844,KG,raw,0,0
Flour,ITM03845,KG,raw,5,0
Salt,ITM03846,KG,raw,0,0
Salt,ITM03847,KG,raw,5,0
Rice,ITM03848,KG,raw,0,0
Salt,ITM03849,KG,raw,0,0
Rice,ITM03850,KG,raw,0,0
Rice,ITM03851,KG,raw,5,0
Sugar,ITM03852,KG,raw,5,0
Salt,ITM03853,KG,raw,5,0
Rice,ITM03854,KG,raw,0,0
Flour,ITM03855,KG,raw,5,0
Rice,ITM03856,KG,raw,5,0
Salt,ITM03857,KG,raw,5,0
Oil,ITM03858,KG,raw,5,0
Oil,ITM03859,KG,raw,0,0
Rice,ITM03860,KG,raw,5,0
Flour,ITM03861,KG,raw,5,0
Rice,ITM03862,KG,raw,5,0
Flour,ITM03863,KG,raw,0,0
Oil,ITM03864,KG,raw,5,0
Oil,ITM03865,KG,raw,5,0
Salt,ITM03866,KG,raw,5,0
Oil,ITM03867,KG,raw,0,0
Oil,ITM03868,KG,raw,0,0
Oil,ITM03869,KG,raw,5,0
Rice,ITM03870,KG,raw,0,0
Flour,ITM03871,KG,raw,0,0
Flour,ITM03872,KG,raw,5,0
Flour,ITM03873,KG,raw,0,0
Sugar,ITM03874,KG,raw,5,0
Flour,ITM03875,KG,raw,5,0
Sugar,ITM03876,KG,raw,5,0
Sugar,ITM03877,KG,raw,5,0
Flour,ITM03878,KG,raw,5,0
Flour,ITM03879,KG,raw,0,0
Oil,ITM03880,KG,raw,0,0
Oil,ITM03881,KG,raw,0,0
Wheat,ITM03882,KG,raw,0,0
Flour,ITM03883,KG,raw,5,0
Wheat,ITM03884,KG,raw,0,0
Salt,ITM03885,KG,raw,0,0
Rice,ITM03886,KG,raw,0,0
Rice,ITM03887,KG,raw,5,0
Rice,ITM03888,KG,raw,5,0
Rice,ITM03889,KG,raw,5,0
Sugar,ITM03890,KG,raw,0,0
Flour,ITM03891,KG,raw,5,0
Oil,ITM03892,KG,raw,5,0
Sugar,ITM03893,KG,raw,5,0
Rice,ITM03894,KG,raw,5,0
Oil,ITM03895,KG,raw,5,0
Sugar,ITM03896,KG,raw,0,0
Flour,ITM03897,KG,raw,5,0
Flour,ITM03898,KG,raw,0,0
Rice,ITM03899,KG,raw,0,0
Wheat,ITM03900,KG,raw,0,0
Oil,ITM03901,KG,raw,5,0
Oil,ITM03902,KG,raw,5,0
Flour,ITM03903,KG,raw,0,0
Rice,ITM03904,KG,raw,0,0
Flour,ITM03905,KG,raw,5,0
Wheat,ITM03906,KG,raw,0,0
Flour,ITM03907,KG,raw,5,0
Oil,ITM03908,KG,raw,0,0
Oil,ITM03909,KG,raw,5,0
Flour,ITM03910,KG,raw,0,0
Salt,ITM03911,KG,raw,5,0
Rice,ITM03912,KG,raw,5,0
Wheat,ITM03913,KG,raw,0,0
Sugar,ITM03914,KG,raw,5,0
Wheat,ITM03915,KG,raw,5,0
Sugar,ITM03916,KG,raw,5,0
Flour,ITM03917,KG,raw,5,0
Oil,ITM03918,KG,raw,5,0
Rice,ITM03919,KG,raw,0,0
Sugar,ITM03920,KG,raw,0,0
Rice,ITM03921,KG,raw,5,0
Rice,ITM03922,KG,raw,0,0
Salt,ITM03923,KG,raw,0,0
Flour,ITM03924,KG,raw,5,0
Rice,ITM03925,KG,raw,5,0
Wheat,ITM03926,KG,raw,0,0
Sugar,ITM03927,KG,raw,0,0
Wheat,ITM03928,KG,raw,5,0
Flour,ITM03929,KG,raw,5,0
Rice,ITM03930,KG,raw,5,0
Sugar,ITM03931,KG,raw,0,0
Flour,ITM03932,KG,raw,0,0
Sugar,ITM03933,KG,raw,5,0
Rice,ITM03934,KG,raw,5,0
Oil,ITM03935,KG,raw,0,0
Wheat,ITM03936,KG,raw,5,0
Sugar,ITM03937,KG,raw,5,0
Salt,ITM03938,KG,raw,0,0
Oil,ITM03939,KG,raw,5,0
Oil,ITM03940,KG,raw,0,0
Oil,ITM03941,KG,raw,0,0
Sugar,ITM03942,KG,raw,0,0
Flour,ITM03943,KG,raw,0,0
Flour,ITM03944,KG,raw,0,0
Salt,ITM03945,KG,raw,5,0
Wheat,ITM03946,KG,raw,5,0
Salt,ITM03947,KG,raw,5,0
Rice,ITM03948,KG,raw,5,0
Sugar,ITM03949,KG,raw,5,0
Flour,ITM03950,KG,raw,5,0
Flour,ITM03951,KG,raw,0,0
Rice,ITM03952,KG,raw,5,0
Rice,ITM03953,KG,raw,0,0
Sugar,ITM03954,KG,raw,0,0
Flour,ITM03955,KG,raw,0,0
Sugar,ITM03956,KG,raw,5,0
Salt,ITM03957,KG,raw,5,0
Rice,ITM03958,KG,raw,0,0
Sugar,ITM03959,KG,raw,5,0
Salt,ITM03960,KG,raw,0,0
Oil,ITM03961,KG,raw,0,0
Flour,ITM03962,KG,raw,0,0
Salt,ITM03963,KG,raw,5,0
Salt,ITM03964,KG,raw,5,0
Wheat,ITM03965,KG,raw,5,0
Sugar,ITM03966,KG,raw,0,0
Sugar,ITM03967,KG,raw,0,0
Wheat,ITM03968,KG,raw,5,0
Salt,ITM03969,KG,raw,0,0
Sugar,ITM03970,KG,raw,5,0
Oil,ITM03971,KG,raw,5,0
Wheat,ITM03972,KG,raw,5,0
Flour,ITM03973,KG,raw,0,0
Wheat,ITM03974,KG,raw,0,0
Sugar,ITM03975,KG,raw,0,0
Salt,ITM03976,KG,raw,5,0
Flour,ITM03977,KG,raw,0,0
Sugar,ITM03978,KG,raw,0,0
Oil,ITM03979,KG,raw,5,0
Salt,ITM03980,KG,raw,5,0
Flour,ITM03981,KG,raw,0,0
Sugar,ITM03982,KG,raw,0,0
Sugar,ITM03983,KG,raw,0,0
Sugar,ITM03984,KG,raw,5,0
Sugar,ITM03985,KG,raw,0,0
Rice,ITM03986,KG,raw,5,0
Oil,ITM03987,KG,raw,5,0
Oil,ITM03988,KG,raw,5,0
Oil,ITM03989,KG,raw,5,0
Oil,ITM03990,KG,raw,0,0
Sugar,ITM03991,KG,raw,5,0
Sugar,ITM03992,KG,raw,5,0
Rice,ITM03993,KG,raw,5,0
Flour,ITM03994,KG,raw,5,0
Flour,ITM03995,KG,raw,0,0
Rice,ITM03996,KG,raw,0,0
Salt,ITM03997,KG,raw,5,0
Wheat,ITM03998,KG,raw,0,0
Oil,ITM03999,KG,raw,5,0
Rice,ITM04000,KG,raw,0,0
Wheat,ITM04001,KG,raw,5,0
Rice,ITM04002,KG,raw,0,0
Rice,ITM04003,KG,raw,5,0
Sugar,ITM04004,KG,raw,5,0
Oil,ITM04005,KG,raw,5,0
Flour,ITM04006,KG,raw,5,0
Sugar,ITM04007,KG,raw,5,0
Rice,ITM04008,KG,raw,0,0
Rice,ITM04009,KG,raw,0,0
Wheat,ITM04010,KG,raw,5,0
Oil,ITM04011,KG,raw,0,0
Wheat,ITM04012,KG,raw,0,0
Wheat,ITM04013,KG,raw,0,0
Flour,ITM04014,KG,raw,5,0
Wheat,ITM04015,KG,raw,5,0
Rice,ITM04016,KG,raw,0,0
Wheat,ITM04017,KG,raw,5,0
Oil,ITM04018,KG,raw,0,0
Flour,ITM04019,KG,raw,5,0
Sugar,ITM04020,KG,raw,0,0
Wheat,ITM04021,KG,raw,0,0
Flour,ITM04022,KG,raw,0,0
Oil,ITM04023,KG,raw,0,0
Rice,ITM04024,KG,raw,0,0
Oil,ITM04025,KG,raw,5,0
Rice,ITM04026,KG,raw,5,0
Sugar,ITM04027,KG,raw,5,0
Oil,ITM04028,KG,raw,5,0
Oil,ITM04029,KG,raw,0,0
Sugar,ITM04030,KG,raw,0,0
Wheat,ITM04031,KG,raw,5,0
Wheat,ITM04032,KG,raw,0,0
Sugar,ITM04033,KG,raw,5,0
Rice,ITM04034,KG,raw,0,0
Flour,ITM04035,KG,raw,5,0
Salt,ITM04036,KG,raw,0,0
Salt,ITM04037,KG,raw,5,0
Wheat,ITM04038,KG,raw,5,0
Oil,ITM04039,KG,raw,0,0
Oil,ITM04040,KG,raw,5,0
Oil,ITM04041,KG,raw,5,0
Flour,ITM04042,KG,raw,5,0
Wheat,ITM04043,KG,raw,5,0
Sugar,ITM04044,KG,raw,5,0
Sugar,ITM04045,KG,raw,0,0
Sugar,ITM04046,KG,raw,5,0
Rice,ITM04047,KG,raw,5,0
Rice,ITM04048,KG,raw,5,0
Sugar,ITM04049,KG,raw,0,0
Salt,ITM04050,KG,raw,5,0
Wheat,ITM04051,KG,raw,0,0
Oil,ITM04052,KG,raw,5,0
Wheat,ITM04053,KG,raw,5,0
Sugar,ITM04054,KG,raw,5,0
Sugar,ITM04055,KG,raw,5,0
Salt,ITM04056,KG,raw,0,0
Oil,ITM04057,KG,raw,0,0
Flour,ITM04058,KG,raw,0,0
Rice,ITM04059,KG,raw,5,0
Flour,ITM04060,KG,raw,0,0
Rice,ITM04061,KG,raw,0,0
Sugar,ITM04062,KG,raw,0,0
Wheat,ITM04063,KG,raw,0,0
Salt,ITM04064,KG,raw,5,0
Flour,ITM04065,KG,raw,0,0
Wheat,ITM04066,KG,raw,0,0
Rice,ITM04067,KG,raw,0,0
Rice,ITM04068,KG,raw,5,0
Wheat,ITM04069,KG,raw,5,0
Oil,ITM04070,KG,raw,0,0
Flour,ITM04071,KG,raw,0,0
Oil,ITM04072,KG,raw,0,0
Flour,ITM04073,KG,raw,0,0
Wheat,ITM04074,KG,raw,0,0
Salt,ITM04075,KG,raw,0,0
Salt,ITM04076,KG,raw,0,0
Salt,ITM04077,KG,raw,5,0
Rice,ITM04078,KG,raw,5,0
Oil,ITM04079,KG,raw,5,0
Rice,ITM04080,KG,raw,0,0
Flour,ITM04081,KG,raw,0,0
Oil,ITM04082,KG,raw,0,0
Flour,ITM04083,KG,raw,5,0
Oil,ITM04084,KG,raw,0,0
Wheat,ITM04085,KG,raw,0,0
Sugar,ITM04086,KG,raw,5,0
Sugar,ITM04087,KG,raw,5,0
Wheat,ITM04088,KG,raw,0,0
Salt,ITM04089,KG,raw,0,0
Wheat,ITM04090,KG,raw,5,0
Sugar,ITM04091,KG,raw,0,0
Sugar,ITM04092,KG,raw,5,0
Wheat,ITM04093,KG,raw,0,0
Flour,ITM04094,KG,raw,5,0
Rice,ITM04095,KG,raw,5,0
Rice,ITM04096,KG,raw,0,0
Salt,ITM04097,KG,raw,0,0
Oil,ITM04098,KG,raw,5,0
Wheat,ITM04099,KG,raw,5,0
Rice,ITM04100,KG,raw,0,0
Sugar,ITM04101,KG,raw,5,0
Salt,ITM04102,KG,raw,0,0
Sugar,ITM04103,KG,raw,0,0
Flour,ITM04104,KG,raw,0,0
Salt,ITM04105,KG,raw,5,0
